"id","comment_text","NOT","HOF"
hasoc_english_6395,"@kevkid79 quit ya hating you oyster lookin ass bitch.",0,1
hasoc_english_6396,"@kfocht735 Nope - got lucky - some washing on the slopes, gonna make it a little rough combining but feeling very fortunate today",1,0
hasoc_english_6397,"@khamillkilroy &#128514;&#128514; Shy Glizzy",1,0
hasoc_english_6398,"@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to",0,1
hasoc_english_6399,"@kieffer_Jason bitch what time",0,1
hasoc_english_6400,"@kieffer_jason @C_janacek07 nigga stop being a bitch and come to the high school You already said yes",0,1
hasoc_english_6401,"@kieffer_jason @C_janacek07. No the fuck it doesn't it's a fucking song wtf r u talking about. Yes the fuck I can bitch",0,1
hasoc_english_6402,"@kieffer_jason @Kgokey17 plz come down here im really sick of your bitch ass talking shit plz come down here it going to be 1 on 1",0,1
hasoc_english_6403,"@kieffer_jason @NathannDevlin @zach_smith98 No am just letting you what's going to happen, am not like u pussy ass niggas from Plano",0,1
hasoc_english_6404,"@kieffer_jason @NathannDevlin @zach_smith98 bitch I been in Plano every fuck weekend and you make excuses stfu and fight",0,1
hasoc_english_6405,"@kieffer_jason @NathannDevlin @zach_smith98 bitch how tf am dumb your going off what someone else told you so u can shut that shit up",0,1
hasoc_english_6406,"@kieffer_jason @NathannDevlin @zach_smith98 bitch that's next year come on the weekend",0,1
hasoc_english_6407,"@kieffer_jason @hunterbuch66 @sbsylvester but yo scary ass don't want to see me tho stfu talking am u know where I be at pussy boy",0,1
hasoc_english_6408,"@kieffer_jason @hunterbuch66 @sbsylvester u fucking trailer trash",0,1
hasoc_english_6409,"@kieffer_jason @jayleno @BarackObama naw really bitch I mean yo address",0,1
hasoc_english_6410,"@kieffer_jason @sbsylvester @hunterbuch66 bitch keep talking",0,1
hasoc_english_6411,"@kieffer_jason @sbsylvester bitch what where y'all be at come to town east mall u and your bitch fuck boys",0,1
hasoc_english_6412,"@kieffer_jason @sbsylvester then bring yo bitch ass to town east mall let me know when u there bitch!",0,1
hasoc_english_6413,"@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch",0,1
hasoc_english_6414,"@kieffer_jason @sbsylvester u call me dumb but u speak on shit u don't know nothing about yea look who's fucking talking retard",0,1
hasoc_english_6415,"@kieffer_jason @sbsylvester where y'all be at oh we going fight come to town east bitch",0,1
hasoc_english_6416,"@kieffer_jason @someone yea it's very true bitch",0,1
hasoc_english_6417,"@kieffer_jason @zach_smith98 @NathannDevlin so why the fuck are still talking shit. You acting like a pussy ass nigga",0,1
hasoc_english_6418,"@kieffer_jason How u going to talk shit from another state that's dat pussy shit",0,1
hasoc_english_6419,"@kieffer_jason I heard your mama raised you like bitch",0,1
hasoc_english_6420,"@kieffer_jason I said your name bitch so yes you fuck boy",0,1
hasoc_english_6421,"@kieffer_jason Lmfao and I'm making more money then yo duck ass bitch I from Dallas tx born and raised and we back our shit up all day nigga",0,1
hasoc_english_6422,"@kieffer_jason No am real but you a pussy ass nigga so why would I give a fuck what u think lmao just stfu",0,1
hasoc_english_6423,"@kieffer_jason No that's what u think I just don't like pussy boys who run they mouth but they can't back they words up.",0,1
hasoc_english_6424,"@kieffer_jason No the fuck it's not bitch what's the real fucking address get that bitch out yo blood and tell me the address",0,1
hasoc_english_6425,"@kieffer_jason am done are acting like a little bitch. My 5 year old nephew realer then your scary ass, sunset is not a time u dumb fuck",0,1
hasoc_english_6426,"@kieffer_jason am going to hurt more then your bitch ass feelings",0,1
hasoc_english_6427,"@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping",0,1
hasoc_english_6428,"@kieffer_jason and who said I didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.",0,1
hasoc_english_6429,"@kieffer_jason and why would I care what a bitch ass nigga think and u don't understand how fucking scary u look",0,1
hasoc_english_6430,"@kieffer_jason and you got that pussy in your bllod",0,1
hasoc_english_6431,"@kieffer_jason bitch I don't wanna talk, I wanna fight your pussy ass",0,1
hasoc_english_6432,"@kieffer_jason bitch I have a phone stfu talking don't worry about me just make sure you show up",0,1
hasoc_english_6433,"@kieffer_jason bitch am not I really don't fucking like you. why the fuck are you even talking to me ?",0,1
hasoc_english_6434,"@kieffer_jason bitch am not your fam and wtf is skrong, who says shit like that get your wack ass off my page lamo",0,1
hasoc_english_6435,"@kieffer_jason bitch cause u wanted to fight and you didn't show up, and tryna make a bet and shit get yo friendly ass off My Twitter",0,1
hasoc_english_6436,"@kieffer_jason bitch didn't we just discuss this shit yesterday what time faget",0,1
hasoc_english_6437,"@kieffer_jason bitch get the fuck off my tl what u mean",0,1
hasoc_english_6438,"@kieffer_jason bitch go get a life before I block your lame ass",0,1
hasoc_english_6439,"@kieffer_jason bitch let's fight today where you at or are you going to bitch up again. I think your going to bitch up again",0,1
hasoc_english_6440,"@kieffer_jason bitch meet up",0,1
hasoc_english_6441,"@kieffer_jason bitch that says traffic stop bitch stop making excuses",0,1
hasoc_english_6442,"@kieffer_jason bitch u a thot oh fake ass nigga box up hoe u not bout nothing",0,1
hasoc_english_6443,"@kieffer_jason bitch u describe both of those terms",0,1
hasoc_english_6444,"@kieffer_jason bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life",0,1
hasoc_english_6445,"@kieffer_jason bitch what? I did show up then I tweeted,dm, texted then called u and I asked u were tryna meet up bitch ur fucking weak.",0,1
hasoc_english_6446,"@kieffer_jason bitch what? No it must of flew over u head cuz u didn't show up at Plano senior high school in Plano tx fuck boy",0,1
hasoc_english_6447,"@kieffer_jason bitch who's fucking playing but you and how would u know what I smoke I don't fuck with friendly ass niggas",0,1
hasoc_english_6448,"@kieffer_jason bitch who's playing am not worried about you or your little faget ass friends at vines I know niggas at vines to so wtf u say",0,1
hasoc_english_6449,"@kieffer_jason bitch wtf r u talking about and why tf r u still talking shit but not doing no action no thank for proving my point pussy boy",0,1
hasoc_english_6450,"@kieffer_jason bitch you are not funny stfu talking to me what part of that do you not understand?",0,1
hasoc_english_6451,"@kieffer_jason bye bitch",0,1
hasoc_english_6452,"@kieffer_jason catch them hoes on.Saturday meet me at Plano senior high",0,1
hasoc_english_6453,"@kieffer_jason ha bitch who angry bitch am taller and older then your fake ass boy stfu your making yourself look like a dumbass pussy boyy!",0,1
hasoc_english_6454,"@kieffer_jason here let me say it more clearly since your retarded ass don't understand",0,1
hasoc_english_6455,"@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up",0,1
hasoc_english_6456,"@kieffer_jason i swear u a fuck nigga u a scary little bitch u think this a game huh?",0,1
hasoc_english_6457,"@kieffer_jason idgaf what your name is scary ass give me a real address hoe",0,1
hasoc_english_6458,"@kieffer_jason is that all you have to say you sound like a little bitch nagging and shit where u be at",0,1
hasoc_english_6459,"@kieffer_jason keep talking I'm going to make when u can't talk, u going to be talking like a retard",0,1
hasoc_english_6460,"@kieffer_jason lets settle this and fight stop being a pussy",0,1
hasoc_english_6461,"@kieffer_jason lmao why ur dad raised u to be a bitch made nigga",0,1
hasoc_english_6462,"@kieffer_jason meet up then and stop hitching out and back your words up pussy",0,1
hasoc_english_6463,"@kieffer_jason mfka what ok bitch we going to see. Your a funny mother fucker",0,1
hasoc_english_6464,"@kieffer_jason naw my fam aint no bitch made niggas, gtf off my shit fuck nigga im not your fam oh friendly ass nigga",0,1
hasoc_english_6465,"@kieffer_jason nigga I was there at 5:42 I went to go get my homeboy and I texted u at 5:50 naw u a bitch",0,1
hasoc_english_6466,"@kieffer_jason nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch",0,1
hasoc_english_6467,"@kieffer_jason nigga u just called me a bitch last time i check im a fucking nigga get out there and ill show u what a real fight like",0,1
hasoc_english_6468,"@kieffer_jason nigga what I was talking bout after school. Or when ever your choice bitch",0,1
hasoc_english_6469,"@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy",0,1
hasoc_english_6470,"@kieffer_jason oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy",0,1
hasoc_english_6471,"@kieffer_jason pussy",0,1
hasoc_english_6472,"@kieffer_jason pussy nigga it's the same term",0,1
hasoc_english_6473,"@kieffer_jason restricton g means your license been revoked stop making excuses you a straight up bitch",0,1
hasoc_english_6474,"@kieffer_jason sorry don't know what to tell you but to get your pussy ass off my twitter",0,1
hasoc_english_6475,"@kieffer_jason u can bring that bitch to.",0,1
hasoc_english_6476,"@kieffer_jason u can have a tool bet u want shoot it tho pussy ass nigga but u can't through dem hands tho",0,1
hasoc_english_6477,"@kieffer_jason u feel like dumb ass don't u pussy boy",0,1
hasoc_english_6478,"@kieffer_jason u going to get dropped bitch im a fucking nigga who got a fucking dick",0,1
hasoc_english_6479,"@kieffer_jason u made me drive all the way to Plano then wanna bitch out",0,1
hasoc_english_6480,"@kieffer_jason u want me to panda express so someone. Can break up the like fuck stick to plan and go to Plano get that bitch out your blood",0,1
hasoc_english_6481,"@kieffer_jason u will see it on Saturday and if u don't show up then your a bitch made nigga pussy ass nigga",0,1
hasoc_english_6482,"@kieffer_jason umm you sure the hoes I talk to aren't ugly",0,1
hasoc_english_6483,"@kieffer_jason wtf r u talking about I was in Plano tx what r u talking about pussy boy",0,1
hasoc_english_6484,"@kieffer_jason wtf u think u ole pussy ass nigga",0,1
hasoc_english_6485,"@kieffer_jason yes bitch, your a fucking square",0,1
hasoc_english_6486,"@kieffer_jason you dumb fuck that's not a fucking full address you dumbass I don't live in Plano so how the fuck would I know retard",0,1
hasoc_english_6487,"@kieffer_jason your so fucking retared its not even funny bitch im going to sleep u",0,1
hasoc_english_6488,"@kiela_g_3 &#128514;&#128514;Alright fag what about this? http://t.co/5ht61NmjJ3",0,1
hasoc_english_6489,"@kiela_g_3 Home fag. Didn't feel like puttin up with your shit today",0,1
hasoc_english_6490,"@kierstenhammond I slid in your DMs so answer me bitch!!",0,1
hasoc_english_6491,"@kilmeade @foxandfriends don't you mean crowd not crows",1,0
hasoc_english_6492,"@kim92493 @BritBritt22 Im pretty sure she's a bad bitch. In other words, shawty a dime.",0,1
hasoc_english_6493,"@kim92493 @_NikeCaptain_ @Tae_Rhodes I was implying you we're the bro &amp; them two aint nothin but lil hoes..c'mon now I or you Kim",0,1
hasoc_english_6494,"@kimcampano &#128553;&#128557;&#128557; bitches needa take notes",0,1
hasoc_english_6495,"@kincade00 @DaUnfuqwitable1 @Stoopid_lu103 @_PlayCrazy @Anthony_2Much @Jack2Time @GF_Dalifestyle nigga be safe hoe",0,1
hasoc_english_6496,"@kincade00 @DaUnfuqwitable1 @Stoopid_lu103 @mistaturk5 @_PlayCrazy @GF_Dalifestyle fuck you bitch",0,1
hasoc_english_6497,"@kincade00 @PacTha_Mac lmaooooo we can't wash that baby ass honda you got cause that hoe don't cost more than 1200",0,1
hasoc_english_6498,"@kincade00 @mistaturk5 lmaooo just call my phone if you want them birds *Migos Voice*",1,0
hasoc_english_6499,"@kincade00 don't watch me watch tv hoe",0,1
hasoc_english_6500,"@kincade00 nigga Madison playing some bitch ass white boys that's going to Harvard on law scholarship play crazy",0,1
hasoc_english_6501,"@kincade00 shut up bitch for I spit on you",0,1
hasoc_english_6502,"@kincade00 you owe me anyway hoe I need that with interest or shooting your shit up",0,1
hasoc_english_6503,"@kincade00 you seen it hoe put that cash up bitch imma take your money and spit on your fat ass",0,1
hasoc_english_6504,"@king__saan I feel like I just got married bruh, she a bad bitch",0,1
hasoc_english_6505,"@kingjvsh @_hanimA Don't be a bitch",0,1
hasoc_english_6506,"@kingjvsh you just did bitch lol",0,1
hasoc_english_6507,"@kingtaylorxx @chanelisabeth I'm a boss ass bitch bitch bitch bitch bitch",0,1
hasoc_english_6508,"@kingxxlopez Lol me and @MarcusDenton just sit there and make fun of him. I can't stand that fag",0,1
hasoc_english_6509,"@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him",0,1
hasoc_english_6510,"@kinkymuslim bitch music",0,1
hasoc_english_6511,"@kirbys08 @_James_Kirby_ fuck you bitch.",0,1
hasoc_english_6512,"@kirstynehbu faggot",0,1
hasoc_english_6513,"@kitlange stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers",0,1
hasoc_english_6514,"@kitten_nugget69 @danusaur bitch you're the ugly one that's why everyone leaves you AHAHAHAA",0,1
hasoc_english_6515,"@kitten_nugget69 stfu dyke looking hoe.",0,1
hasoc_english_6516,"@kittty_jpg @SteeZeyFLOW @nosfiend215 at least im not black bitch your parents left you in the mcdonalds parking lot after you were born",0,1
hasoc_english_6517,"@kittty_jpg @nosfiend215 @SteeZeyFLOW you were the one that jumped in this conversation you smelly ass bitch... just fuck off and thats it..",0,1
hasoc_english_6518,"@kitty_hello14 bitch I ain't arguing with you .. Fuk on! You said some slick shit n I addressed it .. #Simple",0,1
hasoc_english_6519,"@kittygurl9714 I highly doubt you're a real woman. You're prolly a fat ass man. Who fuckin cares?!? Let me do me ho",0,1
hasoc_english_6520,"@kittygurl9714 bitch you mentioned me first tf wrong wit yo psychotic ass.",0,1
hasoc_english_6521,"@klejdys He may be 'hustlin' but he studied Critical (Race) Theory and 'my people' Holder is getting his 'revenge.' They hate whitey.",0,1
hasoc_english_6522,"@klena57 someone on Facebook made a status defending him so I dropped a bomb full of knowledge on that bitch and unfriended",0,1
hasoc_english_6523,"@kliontiii @yfly23 lol tell Liv none of her usual redneck hillbilly places an none of ur black gangsta places either",0,1
hasoc_english_6524,"@klvyupthatsm3 @Huntermoore ew you look like a cheap tranny hooker",0,1
hasoc_english_6525,"@kmagalyv some scandalous hoes then!!! Lmao",0,1
hasoc_english_6526,"@kmdk83 @BeautifulMined I hopes dis ain't cause he colored cause I knows he be actin all nigga like",0,1
hasoc_english_6527,"@knvcklepvck gimme one with his mouth closed I can't draw teeth without making them look retarded oMF",0,1
hasoc_english_6528,"@kortneyalexis fuck yo bitch ass",0,1
hasoc_english_6529,"@krispy717 @grizzboadams fucking gay faggot look at that gay ass pink shirt haha",0,1
hasoc_english_6530,"@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash",0,1
hasoc_english_6531,"@krustyiscute don't hoe me",0,1
hasoc_english_6532,"@ksecus I give up on the Tankees I mean Yankees. Maybe next year!!",1,0
hasoc_english_6533,"@ktpowers98 @WendyDavisTexas Ha Ha Ha no good fat dyke",0,1
hasoc_english_6534,"@kuczaaaK @Tyg235 Kris, griff is too ghetto to know anything about sperrys or vans",1,0
hasoc_english_6535,"@kuhnatekuhnite @studlydubly talkin' bout bitches gettin' butthurt am i right?!",0,1
hasoc_english_6536,"@kvngkendric_ fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.",0,1
hasoc_english_6537,"@kyleefagnola call him a cock blocking faggot",0,1
hasoc_english_6538,"@kylegotjokes @yaaagirlllmeggx that's fucking bitches for ya! Using that pus to hook u",0,1
hasoc_english_6539,"@la_di_daDEE try me pussy",0,1
hasoc_english_6540,"@laceeybugg atleast i dont have dick breath you twat licker",0,1
hasoc_english_6541,"@laceeybugg atleast i wipe my ass trashy bitch",0,1
hasoc_english_6542,"@laceeybugg bitch if im talker than you then youre short so stfu",0,1
hasoc_english_6543,"@laceeybugg bitch im 5'7 1/2 smd hoe",0,1
hasoc_english_6544,"@laceeybugg comeover here then bitch",0,1
hasoc_english_6545,"@ladysofchoice r u that ugly that ur avi is a bitch",0,1
hasoc_english_6546,"@lajazz7 bitch&#128545;",0,1
hasoc_english_6547,"@lanaaabanana lady Bligh is my bitch!! I got 10 natty daddy's in my fridge #turnup",0,1
hasoc_english_6548,"@lancejw113 so many hoes &#128514;&#128514;",0,1
hasoc_english_6549,"@laser_beam26 text me fag",0,1
hasoc_english_6550,"@lauchiemac_ fag",0,1
hasoc_english_6551,"@lauramartyy "wait n as in nick or m as in mick?" &#128514;&#128514;",1,0
hasoc_english_6552,"@lauren_kapitan @_Maniac_Mind_ No the fuck u can't dumb bitch, matter of fact go get nigga hoe cuz u not going be shit.",0,1
hasoc_english_6553,"@lavalourry stfu prude ass basic ass bitch",0,1
hasoc_english_6554,"@lcl03 the slopes aren't for us bro Hahaha",1,0
hasoc_english_6555,"@lcl03 you've been talking trash since we were 3 and 5.",1,0
hasoc_english_6556,"@lcxancilleri faggot",0,1
hasoc_english_6557,"@leetreble_ quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",0,1
hasoc_english_6558,"@leiacatherinexx don&#8217;t be a hurt little faggot",0,1
hasoc_english_6559,"@leighvl Niggas probably be watching me like "Look at this Uncle Tom ass Rasta",0,1
hasoc_english_6560,"@lenadunham Sick bitch nutjob",0,1
hasoc_english_6561,"@leprechaun_ie Strong with the Force, leprechauns are.",1,0
hasoc_english_6562,"@letsdancemofos @markkelly1983 haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously.",0,1
hasoc_english_6563,"@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch",0,1
hasoc_english_6564,"@lettherainefall fag that's some gay ass shit",0,1
hasoc_english_6565,"@lettherainefall on my way to fuck your bitch",0,1
hasoc_english_6566,"@lettherainefall sucks to suck bitch.",0,1
hasoc_english_6567,"@lexhound @discordianslip @87pest Nah, they would probably call you out for being the obsessed faggot you are also. Nice try though.",0,1
hasoc_english_6568,"@lexipost30 because she a typical ghetto girll.",0,1
hasoc_english_6569,"@lexxaye DP = Double Penetration aka a dick in the ass and a dick in the pussy at the same damn time.",0,1
hasoc_english_6570,"@lifeof_brandon bitch I called yu back",0,1
hasoc_english_6571,"@lifeof_brandon bitch you need to bring your ass to fucking practice.",0,1
hasoc_english_6572,"@lifeof_brandon text me bitch",0,1
hasoc_english_6573,"@lil_TR1LL can't wait 2 see my bitch tmrw #gatsby #l00py",0,1
hasoc_english_6574,"@lilimaeee nigger",0,1
hasoc_english_6575,"@lillivonschtupp @13Damage @BrazenModels  I don't likes dat magazine. All da black folk look like dey one chromeasome away from da ape",0,1
hasoc_english_6576,"@lilmenifee__ &#128514;&#128514;&#128514;&#128514;&#128514; yeah I read yo shit to fast bitch",0,1
hasoc_english_6577,"@lilmenifee__ ah Lil bit bitch &#128526;&#128527;&#128514;&#128076;",0,1
hasoc_english_6578,"@lilmenifee__ ohh bitch i gotta go fck with my girl my second lil family frfr",0,1
hasoc_english_6579,"@lilthickgawdess salty pussy",0,1
hasoc_english_6580,"@lilylovescamel @auroraabartlett I like that your room isn't a big sloppy mess like most of these Twitter hoes",0,1
hasoc_english_6581,"@litigiousmind I skipped the running. And am eating chips. And brownies.",1,0
hasoc_english_6582,"@litigiousmind pretty like a bitch",0,1
hasoc_english_6583,"@littlecball @AustinMahone just Robert bc he was the one cussing like no tomorrow bc he's a pussy",0,1
hasoc_english_6584,"@littleelexx you a bitch tho I know for sure I'm not. You'd get your ass beat by any of my bitches that's fact &#128514;&#128514;",0,1
hasoc_english_6585,"@littlelinnda @NasshRodriguez @linndaroose linda you just @ yourself rn you retard^^",0,1
hasoc_english_6586,"@littlelouie33 eh, take off hoser.",1,0
hasoc_english_6587,"@lkxox_ bitch*",0,1
hasoc_english_6588,"@lkxox_ bitch***",0,1
hasoc_english_6589,"@lkxox_ exactly, so she's a bitch",0,1
hasoc_english_6590,"@lllexiss @lukejohnson06 @ParhamBryce @laurenbeckkkk1 Lil pussy didn't DM me back?, hmm",0,1
hasoc_english_6591,"@lloyd7121 @jjauthor @petermickley  Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird",1,0
hasoc_english_6592,"@lnsightful @zT_Supreme @uncr4fted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot",0,1
hasoc_english_6593,"@logan_wills what a bishhh &#128075; slap a hoe",0,1
hasoc_english_6594,"@longbongchris I don't see how ud get pussy when u yourself are a pussy.",0,1
hasoc_english_6595,"@longbongchris mk Hun just textith me",1,0
hasoc_english_6596,"@longbongchris same here nigga the minute it dropped I got it. Fuck with our team bitch",0,1
hasoc_english_6597,"@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;",0,1
hasoc_english_6598,"@lordjamar your disgusting, you should be banned from talking about Hiphop, retards like you belong in the 40's with your retarded ass logic",0,1
hasoc_english_6599,"@louiev_ lol just getting this..early bird catches the worm!",1,0
hasoc_english_6600,"@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http://t.co/VTH4r762 via @youtube",1,0
hasoc_english_6601,"@lovenati after a 2 day bitch fest maybe",0,1
hasoc_english_6602,"@lovenati omg...what a retard...should have asked her which weighs more? Thousand pounds of feathers or a thousand pounds of steel?",0,1
hasoc_english_6603,"@lucas_wright955 @MichaelGT03 faggots",0,1
hasoc_english_6604,"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol",1,0
hasoc_english_6605,"@lucioxnava how about darkskin dykes?",0,1
hasoc_english_6606,"@lukejohnson06 @laurenbeckkkk1 @lllexiss hey dude watch who your calling a bitch..",0,1
hasoc_english_6607,"@lundenm my dad wanted me to "twat" him. &#128563;",0,1
hasoc_english_6608,"@luvvida You're right.. I be around my nig....",0,1
hasoc_english_6609,"@lvnzo oh hell no they act proper and i live in richardson much finer then the hoes in ducanville",0,1
hasoc_english_6610,"@lybr3 and yes.THAT was very ghetto and condescending ESPECIALLY after her miserably failed crappy school lunch initiative. The Hypocrite",0,1
hasoc_english_6611,"@m_gast faggot",0,1
hasoc_english_6612,"@mabathoana garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.",0,1
hasoc_english_6613,"@maccabeez no one knows the words to that song, they only know the sexy saxophone. George Michael is a pussy.",0,1
hasoc_english_6614,"@maccabeez thanks...bitch.",0,1
hasoc_english_6615,"@mackgotti thats that " never call a bitch again " shit",0,1
hasoc_english_6616,"@macktology101 for reals psycho ass bitch lol",0,1
hasoc_english_6617,"@maddieevaans @felicity182 "us english" it's our go learn grammar u dick sucking hoe",0,1
hasoc_english_6618,"@maddieevaans @felicity182 idk what ur saying probably desperate for my pussy",0,1
hasoc_english_6619,"@maddieevaans u call ur bestie a bitch I'm guessing she's a dog that barks too much",0,1
hasoc_english_6620,"@madi_kat @OGJaredH too pussy or what?",0,1
hasoc_english_6621,"@madi_kat prolly not. They sound like little bitches.",0,1
hasoc_english_6622,"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no, how is that mocking any religion? Opinion that's all",1,0
hasoc_english_6623,"@maggie_burdis @nickgoldapp lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;",0,1
hasoc_english_6624,"@mah5H stfu white trash",0,1
hasoc_english_6625,"@makenzies_mask ur a boss ass bitch",0,1
hasoc_english_6626,"@malachic1997 apparently this little pussy cant converse nevermind fight. Ive been blocked.  Oh well youth gets frustrated easy.",0,1
hasoc_english_6627,"@maliktender gayer then 2 faggots in bed together&#128129;",0,1
hasoc_english_6628,"@mallenokc @royceyoung extra yellow.",1,0
hasoc_english_6629,"@mandaxll2963 yellow is even better",1,0
hasoc_english_6630,"@marclamonthill all #nfl stadiums play music by jay-z a former drug dealer whose diaphragm wouldnt work w/o saying nigger in every song",0,1
hasoc_english_6631,"@marclamonthill will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?",0,1
hasoc_english_6632,"@marcostc__ niggas be pressed 4 pussy it ain't nuthin instead of worrying who dat bitch fucking  why don't u get chu sum money",0,1
hasoc_english_6633,"@marcostc__ you're right momma ain't raise no faggot",0,1
hasoc_english_6634,"@marcus2kings yeah hoe ass nigga &#128532;&#128532;&#128532;",0,1
hasoc_english_6635,"@mariaisab3lla at that point, just call me nigger.",0,1
hasoc_english_6636,"@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten",0,1
hasoc_english_6637,"@marissarose_10  Your mouth Your pussy Your ass My dick And a sandwich after we fuck. What kinda question is that?",0,1
hasoc_english_6638,"@mark_mac18 @sheppast @rianscalia groves is trash IMO",1,0
hasoc_english_6639,"@markoketchuck the black girl is lighter than every other bitch on here! y'all needa stop playin, fuckin up darkskin girls' body image",0,1
hasoc_english_6640,"@marshabitch don't start lil bitch",0,1
hasoc_english_6641,"@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.",0,1
hasoc_english_6642,"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",0,1
hasoc_english_6643,"@mattrbennett209 try some 2 Chainz. I heard he has some big booty hoes.",0,1
hasoc_english_6644,"@matty_2_fatty fuck you bitch, where's my sleeve",0,1
hasoc_english_6645,"@mauriokart wtf is ur tumblr bitch",0,1
hasoc_english_6646,"@max_dashevsky u and taber the shit coon",0,1
hasoc_english_6647,"@mayarsharkawi Fake pics http://t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7",1,0
hasoc_english_6648,"@maycie32 do you mean you were too distracted by being a bitch ? :))",0,1
hasoc_english_6649,"@mayhemmiller faggot",0,1
hasoc_english_6650,"@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.",1,0
hasoc_english_6651,"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!",0,1
hasoc_english_6652,"@mbxvss we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand",0,1
hasoc_english_6653,"@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now",0,1
hasoc_english_6654,"@mchastain81 @TheWorldStories you fucked that bitch!",0,1
hasoc_english_6655,"@mckinley719 @UberFacts Mmm no thanks I've been saving mine up for this point in time....fucking queer....",0,1
hasoc_english_6656,"@mckinley719 I mean we have other pics of me ..idk why you chose that one *cough* bitch *cough*",0,1
hasoc_english_6657,"@mckinley719 bitch I will kill yo vibe",0,1
hasoc_english_6658,"@mckinley719 bitches bow down",0,1
hasoc_english_6659,"@mckinley719 fuck bitches get money",0,1
hasoc_english_6660,"@mckinley719 oh you spelled give wrong psh thought I'd be a bitch",0,1
hasoc_english_6661,"@mdsaab1 lmaoo abo crusty hands",1,0
hasoc_english_6662,"@meaghanyockey @DoltYourselfs @annacoman Thanks for saying hi today bitch!!",0,1
hasoc_english_6663,"@megalexatron trash about us and your from another conference- you can say goodbye",1,0
hasoc_english_6664,"@megankjanes23 Scrolling through my TL. Ol' sick ass bitch!!!",0,1
hasoc_english_6665,"@megann_17 you should make me brownies!",1,0
hasoc_english_6666,"@megynkelly  I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer",1,0
hasoc_english_6667,"@megynkelly next you could ask the grand wizard of the #kkk why so many are intolerant this poor soul's views. #cunt #tcot #frc #p2 #foxnews",0,1
hasoc_english_6668,"@mel0_yell0w ain't that a bitch.",0,1
hasoc_english_6669,"@meowfiesta o #k #bitch",0,1
hasoc_english_6670,"@mesmart029 Someone recently told me that a local yokel was going to "use my twitter account to damage me" so... Yeah.",1,0
hasoc_english_6671,"@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.",0,1
hasoc_english_6672,"@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.",0,1
hasoc_english_6673,"@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up",1,0
hasoc_english_6674,"@mhs_austin drive you nigger",0,1
hasoc_english_6675,"@mia_coop speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .",0,1
